id,repo,provenance,tier,score_real,score_synthetic
grafana_grafana__105639,grafana/grafana,human,empty,1,2
grafana_grafana__105639,grafana/grafana,human,empty,1,2
grafana_grafana__105639,grafana/grafana,human,empty,0,0
grafana_grafana__105639,grafana/grafana,human,empty,0,2
grafana_grafana__105718,grafana/grafana,human,empty,0,2
grafana_grafana__105718,grafana/grafana,human,empty,0,2
grafana_grafana__105718,grafana/grafana,human,empty,0,2
grafana_grafana__105860,grafana/grafana,human,empty,1,2
grafana_grafana__105860,grafana/grafana,human,empty,0,2
grafana_grafana__105860,grafana/grafana,human,empty,1,2
grafana_grafana__106299,grafana/grafana,human,substantive,1,2
grafana_grafana__106299,grafana/grafana,human,substantive,0,2
grafana_grafana__106299,grafana/grafana,human,substantive,0,2
grafana_grafana__106338,grafana/grafana,human,substantive,1,2
grafana_grafana__106338,grafana/grafana,human,substantive,1,2
grafana_grafana__106338,grafana/grafana,human,substantive,0,1
grafana_grafana__106365,grafana/grafana,human,empty,0,2
grafana_grafana__106365,grafana/grafana,human,empty,0,1
grafana_grafana__106365,grafana/grafana,human,empty,0,2
grafana_grafana__106604,grafana/grafana,human,substantive,1,2
grafana_grafana__106604,grafana/grafana,human,substantive,1,2
grafana_grafana__106604,grafana/grafana,human,substantive,0,1
grafana_grafana__106604,grafana/grafana,human,substantive,1,2
grafana_grafana__106761,grafana/grafana,human,trivial,0,2
grafana_grafana__106761,grafana/grafana,human,trivial,0,2
grafana_grafana__106761,grafana/grafana,human,trivial,0,2
grafana_grafana__106846,grafana/grafana,human,empty,0,2
grafana_grafana__106846,grafana/grafana,human,empty,0,2
grafana_grafana__106846,grafana/grafana,human,empty,0,1
grafana_grafana__106846,grafana/grafana,human,empty,0,2
grafana_grafana__107047,grafana/grafana,human,trivial,1,2
grafana_grafana__107047,grafana/grafana,human,trivial,0,1
grafana_grafana__107047,grafana/grafana,human,trivial,0,2
grafana_grafana__107193,grafana/grafana,human,trivial,0,2
grafana_grafana__107193,grafana/grafana,human,trivial,0,2
grafana_grafana__107193,grafana/grafana,human,trivial,0,2
grafana_grafana__107592,grafana/grafana,human,substantive,1,2
grafana_grafana__107592,grafana/grafana,human,substantive,0,1
grafana_grafana__107592,grafana/grafana,human,substantive,0,2
grafana_grafana__107667,grafana/grafana,human,substantive,1,2
grafana_grafana__107667,grafana/grafana,human,substantive,1,1
grafana_grafana__107667,grafana/grafana,human,substantive,0,1
grafana_grafana__107808,grafana/grafana,human,substantive,1,2
grafana_grafana__107808,grafana/grafana,human,substantive,0,2
grafana_grafana__107808,grafana/grafana,human,substantive,1,2
grafana_grafana__107953,grafana/grafana,human,substantive,1,2
grafana_grafana__107953,grafana/grafana,human,substantive,1,2
grafana_grafana__107953,grafana/grafana,human,substantive,1,2
grafana_grafana__108090,grafana/grafana,human,empty,0,2
grafana_grafana__108090,grafana/grafana,human,empty,0,2
grafana_grafana__108090,grafana/grafana,human,empty,0,2
grafana_grafana__108134,grafana/grafana,human,substantive,0,1
grafana_grafana__108134,grafana/grafana,human,substantive,0,1
grafana_grafana__108134,grafana/grafana,human,substantive,0,1
grafana_grafana__108134,grafana/grafana,human,substantive,1,1
grafana_grafana__108144,grafana/grafana,agent,substantive,0,2
grafana_grafana__108144,grafana/grafana,agent,substantive,0,2
grafana_grafana__108144,grafana/grafana,agent,substantive,1,2
grafana_grafana__108186,grafana/grafana,human,trivial,1,2
grafana_grafana__108186,grafana/grafana,human,trivial,1,2
grafana_grafana__108186,grafana/grafana,human,trivial,1,2
grafana_grafana__108444,grafana/grafana,human,substantive,1,0
grafana_grafana__108444,grafana/grafana,human,substantive,1,2
grafana_grafana__108444,grafana/grafana,human,substantive,1,2
grafana_grafana__108577,grafana/grafana,human,empty,0,2
grafana_grafana__108577,grafana/grafana,human,empty,0,2
grafana_grafana__108577,grafana/grafana,human,empty,1,2
grafana_grafana__108612,grafana/grafana,human,substantive,0,1
grafana_grafana__108612,grafana/grafana,human,substantive,0,1
grafana_grafana__108612,grafana/grafana,human,substantive,0,1
grafana_grafana__109033,grafana/grafana,human,trivial,1,2
grafana_grafana__109033,grafana/grafana,human,trivial,0,2
grafana_grafana__109033,grafana/grafana,human,trivial,0,2
grafana_grafana__109249,grafana/grafana,human,empty,0,2
grafana_grafana__109249,grafana/grafana,human,empty,0,1
grafana_grafana__109249,grafana/grafana,human,empty,0,1
grafana_grafana__109347,grafana/grafana,human,trivial,1,2
grafana_grafana__109347,grafana/grafana,human,trivial,0,2
grafana_grafana__109347,grafana/grafana,human,trivial,1,2
grafana_grafana__109490,grafana/grafana,human,trivial,0,2
grafana_grafana__109490,grafana/grafana,human,trivial,0,2
grafana_grafana__109490,grafana/grafana,human,trivial,1,2
grafana_grafana__109622,grafana/grafana,human,trivial,1,2
grafana_grafana__109622,grafana/grafana,human,trivial,0,2
grafana_grafana__109622,grafana/grafana,human,trivial,0,0
grafana_grafana__109883,grafana/grafana,human,empty,0,2
grafana_grafana__109883,grafana/grafana,human,empty,0,0
grafana_grafana__109883,grafana/grafana,human,empty,0,1
grafana_grafana__110226,grafana/grafana,human,trivial,0,1
grafana_grafana__110226,grafana/grafana,human,trivial,0,0
grafana_grafana__110226,grafana/grafana,human,trivial,0,1
grafana_grafana__110299,grafana/grafana,human,substantive,1,1
grafana_grafana__110299,grafana/grafana,human,substantive,0,2
grafana_grafana__110299,grafana/grafana,human,substantive,2,1
grafana_grafana__110451,grafana/grafana,human,empty,0,1
grafana_grafana__110451,grafana/grafana,human,empty,0,2
grafana_grafana__110451,grafana/grafana,human,empty,0,1
grafana_grafana__110648,grafana/grafana,human,substantive,1,1
grafana_grafana__110648,grafana/grafana,human,substantive,1,1
grafana_grafana__110648,grafana/grafana,human,substantive,1,1
grafana_grafana__110666,grafana/grafana,agent,substantive,0,0
grafana_grafana__110666,grafana/grafana,agent,substantive,1,2
grafana_grafana__110666,grafana/grafana,agent,substantive,1,2
grafana_grafana__110750,grafana/grafana,human,trivial,1,2
grafana_grafana__110750,grafana/grafana,human,trivial,0,0
grafana_grafana__110750,grafana/grafana,human,trivial,0,2
grafana_grafana__111016,grafana/grafana,human,trivial,1,2
grafana_grafana__111016,grafana/grafana,human,trivial,0,1
grafana_grafana__111016,grafana/grafana,human,trivial,0,2
grafana_grafana__111021,grafana/grafana,human,empty,1,2
grafana_grafana__111021,grafana/grafana,human,empty,1,2
grafana_grafana__111021,grafana/grafana,human,empty,1,2
grafana_grafana__111132,grafana/grafana,human,empty,0,0
grafana_grafana__111132,grafana/grafana,human,empty,0,1
grafana_grafana__111132,grafana/grafana,human,empty,0,1
grafana_grafana__111481,grafana/grafana,human,empty,1,2
grafana_grafana__111481,grafana/grafana,human,empty,1,2
grafana_grafana__111481,grafana/grafana,human,empty,0,2
grafana_grafana__111502,grafana/grafana,human,trivial,0,2
grafana_grafana__111502,grafana/grafana,human,trivial,0,2
grafana_grafana__111502,grafana/grafana,human,trivial,1,2
grafana_grafana__111502,grafana/grafana,human,trivial,0,2
grafana_grafana__111842,grafana/grafana,human,trivial,0,2
grafana_grafana__111842,grafana/grafana,human,trivial,0,2
grafana_grafana__111842,grafana/grafana,human,trivial,0,2
grafana_grafana__112027,grafana/grafana,human,trivial,0,1
grafana_grafana__112027,grafana/grafana,human,trivial,0,0
grafana_grafana__112170,grafana/grafana,human,trivial,0,2
grafana_grafana__112170,grafana/grafana,human,trivial,0,2
grafana_grafana__112170,grafana/grafana,human,trivial,0,2
grafana_grafana__112212,grafana/grafana,human,trivial,0,0
grafana_grafana__112212,grafana/grafana,human,trivial,1,1
grafana_grafana__112212,grafana/grafana,human,trivial,0,0
grafana_grafana__112391,grafana/grafana,human,substantive,1,2
grafana_grafana__112391,grafana/grafana,human,substantive,1,2
grafana_grafana__112391,grafana/grafana,human,substantive,2,1
grafana_grafana__112580,grafana/grafana,human,trivial,1,1
grafana_grafana__112580,grafana/grafana,human,trivial,1,2
grafana_grafana__112580,grafana/grafana,human,trivial,0,1
grafana_grafana__112862,grafana/grafana,human,trivial,2,2
grafana_grafana__112862,grafana/grafana,human,trivial,0,2
grafana_grafana__112862,grafana/grafana,human,trivial,1,1
grafana_grafana__113216,grafana/grafana,human,trivial,1,2
grafana_grafana__113216,grafana/grafana,human,trivial,0,2
grafana_grafana__113216,grafana/grafana,human,trivial,0,2
grafana_grafana__113254,grafana/grafana,human,empty,1,2
grafana_grafana__113254,grafana/grafana,human,empty,0,2
grafana_grafana__113254,grafana/grafana,human,empty,0,2
grafana_grafana__113297,grafana/grafana,agent,substantive,1,2
grafana_grafana__113297,grafana/grafana,agent,substantive,1,2
grafana_grafana__113297,grafana/grafana,agent,substantive,1,1
grafana_grafana__113442,grafana/grafana,human,trivial,1,2
grafana_grafana__113442,grafana/grafana,human,trivial,1,2
grafana_grafana__113442,grafana/grafana,human,trivial,0,2
grafana_grafana__113454,grafana/grafana,agent,substantive,1,2
grafana_grafana__113454,grafana/grafana,agent,substantive,2,2
grafana_grafana__113454,grafana/grafana,agent,substantive,0,2
grafana_grafana__113492,grafana/grafana,human,trivial,0,2
grafana_grafana__113492,grafana/grafana,human,trivial,0,0
grafana_grafana__113492,grafana/grafana,human,trivial,0,0
grafana_grafana__114137,grafana/grafana,human,empty,0,1
grafana_grafana__114137,grafana/grafana,human,empty,1,0
grafana_grafana__114137,grafana/grafana,human,empty,0,2
grafana_grafana__114190,grafana/grafana,human,substantive,1,2
grafana_grafana__114190,grafana/grafana,human,substantive,1,2
grafana_grafana__114190,grafana/grafana,human,substantive,0,2
grafana_grafana__114203,grafana/grafana,human,substantive,1,2
grafana_grafana__114203,grafana/grafana,human,substantive,1,1
grafana_grafana__114203,grafana/grafana,human,substantive,1,1
grafana_grafana__114273,grafana/grafana,human,trivial,1,2
grafana_grafana__114273,grafana/grafana,human,trivial,1,1
grafana_grafana__114273,grafana/grafana,human,trivial,1,2
grafana_grafana__114403,grafana/grafana,human,trivial,1,2
grafana_grafana__114403,grafana/grafana,human,trivial,1,2
grafana_grafana__114403,grafana/grafana,human,trivial,1,2
grafana_grafana__114470,grafana/grafana,human,substantive,0,2
grafana_grafana__114470,grafana/grafana,human,substantive,0,1
grafana_grafana__114470,grafana/grafana,human,substantive,0,2
grafana_grafana__114869,grafana/grafana,human,empty,0,2
grafana_grafana__114869,grafana/grafana,human,empty,0,2
grafana_grafana__114869,grafana/grafana,human,empty,0,1
grafana_grafana__115329,grafana/grafana,agent,substantive,2,1
grafana_grafana__115329,grafana/grafana,agent,substantive,2,1
grafana_grafana__115329,grafana/grafana,agent,substantive,2,1
grafana_grafana__115329,grafana/grafana,agent,substantive,2,2
grafana_grafana__115337,grafana/grafana,agent,substantive,2,2
grafana_grafana__115337,grafana/grafana,agent,substantive,1,1
grafana_grafana__115337,grafana/grafana,agent,substantive,1,1
grafana_grafana__115382,grafana/grafana,human,empty,0,2
grafana_grafana__115382,grafana/grafana,human,empty,0,2
grafana_grafana__115382,grafana/grafana,human,empty,0,1
grafana_grafana__115382,grafana/grafana,human,empty,0,2
grafana_grafana__115471,grafana/grafana,human,substantive,0,1
grafana_grafana__115471,grafana/grafana,human,substantive,0,1
grafana_grafana__115471,grafana/grafana,human,substantive,0,1
grafana_grafana__115595,grafana/grafana,human,empty,1,2
grafana_grafana__115595,grafana/grafana,human,empty,0,2
grafana_grafana__115595,grafana/grafana,human,empty,1,1
grafana_grafana__115627,grafana/grafana,agent,substantive,0,2
grafana_grafana__115627,grafana/grafana,agent,substantive,0,2
grafana_grafana__115627,grafana/grafana,agent,substantive,1,2
grafana_grafana__115746,grafana/grafana,human,substantive,1,2
grafana_grafana__115746,grafana/grafana,human,substantive,0,1
grafana_grafana__115746,grafana/grafana,human,substantive,0,0
grafana_grafana__115895,grafana/grafana,human,substantive,1,2
grafana_grafana__115895,grafana/grafana,human,substantive,0,0
grafana_grafana__115895,grafana/grafana,human,substantive,0,0
grafana_grafana__116050,grafana/grafana,human,empty,0,2
grafana_grafana__116050,grafana/grafana,human,empty,0,2
grafana_grafana__116050,grafana/grafana,human,empty,0,2
grafana_grafana__116063,grafana/grafana,agent,substantive,1,2
grafana_grafana__116063,grafana/grafana,agent,substantive,2,2
grafana_grafana__116063,grafana/grafana,agent,substantive,1,1
grafana_grafana__116063,grafana/grafana,agent,substantive,0,0
grafana_grafana__116104,grafana/grafana,human,substantive,1,2
grafana_grafana__116104,grafana/grafana,human,substantive,0,2
grafana_grafana__116104,grafana/grafana,human,substantive,1,1
grafana_grafana__116256,grafana/grafana,human,empty,0,2
grafana_grafana__116256,grafana/grafana,human,empty,0,0
grafana_grafana__116256,grafana/grafana,human,empty,0,2
grafana_grafana__116313,grafana/grafana,human,empty,1,2
grafana_grafana__116313,grafana/grafana,human,empty,0,1
grafana_grafana__116313,grafana/grafana,human,empty,0,2
grafana_grafana__116542,grafana/grafana,human,trivial,0,2
grafana_grafana__116542,grafana/grafana,human,trivial,0,2
grafana_grafana__116542,grafana/grafana,human,trivial,0,2
grafana_grafana__116551,grafana/grafana,human,empty,0,2
grafana_grafana__116551,grafana/grafana,human,empty,0,2
grafana_grafana__116551,grafana/grafana,human,empty,0,2
grafana_grafana__116555,grafana/grafana,human,substantive,1,1
grafana_grafana__116555,grafana/grafana,human,substantive,1,2
grafana_grafana__116555,grafana/grafana,human,substantive,1,2
grafana_grafana__116668,grafana/grafana,human,substantive,1,2
grafana_grafana__116668,grafana/grafana,human,substantive,2,2
grafana_grafana__116668,grafana/grafana,human,substantive,2,2
grafana_grafana__116668,grafana/grafana,human,substantive,0,1
grafana_grafana__116708,grafana/grafana,agent,substantive,2,2
grafana_grafana__116708,grafana/grafana,agent,substantive,2,1
grafana_grafana__116708,grafana/grafana,agent,substantive,1,1
grafana_grafana__116708,grafana/grafana,agent,substantive,0,2
grafana_grafana__116718,grafana/grafana,agent,substantive,2,2
grafana_grafana__116718,grafana/grafana,agent,substantive,1,1
grafana_grafana__116718,grafana/grafana,agent,substantive,0,0
grafana_grafana__116720,grafana/grafana,agent,substantive,1,2
grafana_grafana__116720,grafana/grafana,agent,substantive,1,2
grafana_grafana__116720,grafana/grafana,agent,substantive,1,2
grafana_grafana__116862,grafana/grafana,agent,substantive,2,2
grafana_grafana__116862,grafana/grafana,agent,substantive,0,0
grafana_grafana__116862,grafana/grafana,agent,substantive,1,1
grafana_grafana__116862,grafana/grafana,agent,substantive,1,2
grafana_grafana__117215,grafana/grafana,human,trivial,1,2
grafana_grafana__117215,grafana/grafana,human,trivial,0,1
grafana_grafana__117215,grafana/grafana,human,trivial,0,2
grafana_grafana__117217,grafana/grafana,human,substantive,0,2
grafana_grafana__117217,grafana/grafana,human,substantive,0,2
grafana_grafana__117217,grafana/grafana,human,substantive,1,2
grafana_grafana__117320,grafana/grafana,agent,substantive,2,2
grafana_grafana__117320,grafana/grafana,agent,substantive,0,1
grafana_grafana__117320,grafana/grafana,agent,substantive,1,1
grafana_grafana__117483,grafana/grafana,agent,substantive,2,2
grafana_grafana__117483,grafana/grafana,agent,substantive,2,2
grafana_grafana__117483,grafana/grafana,agent,substantive,2,2
grafana_grafana__117507,grafana/grafana,human,trivial,1,2
grafana_grafana__117507,grafana/grafana,human,trivial,0,2
grafana_grafana__117507,grafana/grafana,human,trivial,0,2
grafana_grafana__117582,grafana/grafana,human,empty,0,2
grafana_grafana__117582,grafana/grafana,human,empty,0,2
grafana_grafana__117582,grafana/grafana,human,empty,0,2
grafana_grafana__117635,grafana/grafana,human,trivial,0,1
grafana_grafana__117635,grafana/grafana,human,trivial,0,0
grafana_grafana__117655,grafana/grafana,human,empty,0,1
grafana_grafana__117655,grafana/grafana,human,empty,0,1
grafana_grafana__117655,grafana/grafana,human,empty,0,2
grafana_grafana__117850,grafana/grafana,human,substantive,0,2
grafana_grafana__117850,grafana/grafana,human,substantive,0,2
grafana_grafana__117850,grafana/grafana,human,substantive,1,1
grafana_grafana__117882,grafana/grafana,agent,substantive,2,1
grafana_grafana__117882,grafana/grafana,agent,substantive,2,2
grafana_grafana__117882,grafana/grafana,agent,substantive,1,2
grafana_grafana__117882,grafana/grafana,agent,substantive,2,1
grafana_grafana__117889,grafana/grafana,agent,trivial,0,2
grafana_grafana__117889,grafana/grafana,agent,trivial,1,2
grafana_grafana__117889,grafana/grafana,agent,trivial,0,2
grafana_grafana__117897,grafana/grafana,human,trivial,1,2
grafana_grafana__117897,grafana/grafana,human,trivial,0,1
grafana_grafana__117897,grafana/grafana,human,trivial,0,0
grafana_grafana__118013,grafana/grafana,agent,substantive,1,2
grafana_grafana__118013,grafana/grafana,agent,substantive,1,2
grafana_grafana__118013,grafana/grafana,agent,substantive,0,0
grafana_grafana__118017,grafana/grafana,human,trivial,0,2
grafana_grafana__118017,grafana/grafana,human,trivial,0,2
grafana_grafana__118017,grafana/grafana,human,trivial,1,2
grafana_grafana__118080,grafana/grafana,human,empty,0,2
grafana_grafana__118080,grafana/grafana,human,empty,1,2
grafana_grafana__118080,grafana/grafana,human,empty,1,2
grafana_grafana__118084,grafana/grafana,human,trivial,2,2
grafana_grafana__118084,grafana/grafana,human,trivial,2,2
grafana_grafana__118084,grafana/grafana,human,trivial,1,2
grafana_grafana__118224,grafana/grafana,agent,substantive,0,2
grafana_grafana__118224,grafana/grafana,agent,substantive,0,1
grafana_grafana__118224,grafana/grafana,agent,substantive,0,0
grafana_grafana__118231,grafana/grafana,agent,substantive,1,2
grafana_grafana__118231,grafana/grafana,agent,substantive,1,2
grafana_grafana__118231,grafana/grafana,agent,substantive,0,0
grafana_grafana__118283,grafana/grafana,agent,substantive,2,2
grafana_grafana__118283,grafana/grafana,agent,substantive,1,1
grafana_grafana__118283,grafana/grafana,agent,substantive,2,2
grafana_grafana__118320,grafana/grafana,agent,substantive,1,2
grafana_grafana__118320,grafana/grafana,agent,substantive,0,1
grafana_grafana__118320,grafana/grafana,agent,substantive,1,2
grafana_grafana__118371,grafana/grafana,human,empty,0,1
grafana_grafana__118371,grafana/grafana,human,empty,0,0
grafana_grafana__118371,grafana/grafana,human,empty,0,2
grafana_grafana__118443,grafana/grafana,agent,substantive,2,2
grafana_grafana__118443,grafana/grafana,agent,substantive,2,2
grafana_grafana__118443,grafana/grafana,agent,substantive,0,0
grafana_grafana__118528,grafana/grafana,agent,substantive,2,0
grafana_grafana__118528,grafana/grafana,agent,substantive,1,0
grafana_grafana__118528,grafana/grafana,agent,substantive,2,0
grafana_grafana__118535,grafana/grafana,agent,substantive,2,1
grafana_grafana__118535,grafana/grafana,agent,substantive,1,2
grafana_grafana__118535,grafana/grafana,agent,substantive,1,2
grafana_grafana__118559,grafana/grafana,agent,substantive,2,2
grafana_grafana__118559,grafana/grafana,agent,substantive,0,2
grafana_grafana__118559,grafana/grafana,agent,substantive,2,1
grafana_grafana__118565,grafana/grafana,agent,empty,1,2
grafana_grafana__118565,grafana/grafana,agent,empty,0,1
grafana_grafana__118565,grafana/grafana,agent,empty,0,2
grafana_grafana__118674,grafana/grafana,agent,substantive,0,2
grafana_grafana__118674,grafana/grafana,agent,substantive,1,1
grafana_grafana__118674,grafana/grafana,agent,substantive,0,0
grafana_grafana__118676,grafana/grafana,agent,substantive,2,2
grafana_grafana__118676,grafana/grafana,agent,substantive,1,1
grafana_grafana__118676,grafana/grafana,agent,substantive,0,0
grafana_grafana__118729,grafana/grafana,agent,substantive,1,1
grafana_grafana__118729,grafana/grafana,agent,substantive,1,2
grafana_grafana__118729,grafana/grafana,agent,substantive,1,2
grafana_grafana__118729,grafana/grafana,agent,substantive,1,2
grafana_grafana__118739,grafana/grafana,agent,substantive,1,2
grafana_grafana__118739,grafana/grafana,agent,substantive,1,2
grafana_grafana__118739,grafana/grafana,agent,substantive,1,2
grafana_grafana__118837,grafana/grafana,agent,empty,1,2
grafana_grafana__118837,grafana/grafana,agent,empty,1,2
grafana_grafana__118837,grafana/grafana,agent,empty,0,2
grafana_grafana__118840,grafana/grafana,agent,empty,1,2
grafana_grafana__118840,grafana/grafana,agent,empty,1,1
grafana_grafana__118840,grafana/grafana,agent,empty,1,2
grafana_grafana__118853,grafana/grafana,human,empty,1,2
grafana_grafana__118853,grafana/grafana,human,empty,0,2
grafana_grafana__118853,grafana/grafana,human,empty,0,2
grafana_grafana__118853,grafana/grafana,human,empty,0,1
grafana_grafana__118858,grafana/grafana,human,substantive,1,2
grafana_grafana__118858,grafana/grafana,human,substantive,1,1
grafana_grafana__118858,grafana/grafana,human,substantive,0,2
grafana_grafana__118858,grafana/grafana,human,substantive,1,2
grafana_grafana__118941,grafana/grafana,agent,substantive,1,2
grafana_grafana__118941,grafana/grafana,agent,substantive,2,2
grafana_grafana__118941,grafana/grafana,agent,substantive,2,2
grafana_grafana__118952,grafana/grafana,agent,substantive,1,2
grafana_grafana__118952,grafana/grafana,agent,substantive,1,2
grafana_grafana__118952,grafana/grafana,agent,substantive,1,2
grafana_grafana__118982,grafana/grafana,human,substantive,1,2
grafana_grafana__118982,grafana/grafana,human,substantive,0,2
grafana_grafana__118982,grafana/grafana,human,substantive,1,2
grafana_grafana__118982,grafana/grafana,human,substantive,0,0
grafana_grafana__119088,grafana/grafana,human,substantive,2,2
grafana_grafana__119088,grafana/grafana,human,substantive,2,2
grafana_grafana__119088,grafana/grafana,human,substantive,2,2
grafana_grafana__119097,grafana/grafana,agent,substantive,2,2
grafana_grafana__119097,grafana/grafana,agent,substantive,0,0
grafana_grafana__119097,grafana/grafana,agent,substantive,2,1
grafana_grafana__119098,grafana/grafana,agent,substantive,2,2
grafana_grafana__119098,grafana/grafana,agent,substantive,2,2
grafana_grafana__119098,grafana/grafana,agent,substantive,1,1
grafana_grafana__119106,grafana/grafana,agent,substantive,1,2
grafana_grafana__119106,grafana/grafana,agent,substantive,2,1
grafana_grafana__119106,grafana/grafana,agent,substantive,1,2
grafana_grafana__119110,grafana/grafana,agent,substantive,2,2
grafana_grafana__119110,grafana/grafana,agent,substantive,1,1
grafana_grafana__119110,grafana/grafana,agent,substantive,2,1
grafana_grafana__119110,grafana/grafana,agent,substantive,2,2
grafana_grafana__119112,grafana/grafana,agent,substantive,1,1
grafana_grafana__119112,grafana/grafana,agent,substantive,2,2
grafana_grafana__119112,grafana/grafana,agent,substantive,2,2
grafana_grafana__119188,grafana/grafana,agent,substantive,1,2
grafana_grafana__119188,grafana/grafana,agent,substantive,0,0
grafana_grafana__119188,grafana/grafana,agent,substantive,1,2
grafana_grafana__119230,grafana/grafana,agent,substantive,0,2
grafana_grafana__119230,grafana/grafana,agent,substantive,2,2
grafana_grafana__119230,grafana/grafana,agent,substantive,0,1
grafana_grafana__119231,grafana/grafana,agent,substantive,2,1
grafana_grafana__119231,grafana/grafana,agent,substantive,1,1
grafana_grafana__119231,grafana/grafana,agent,substantive,2,1
grafana_grafana__119232,grafana/grafana,agent,substantive,2,1
grafana_grafana__119232,grafana/grafana,agent,substantive,1,1
grafana_grafana__119232,grafana/grafana,agent,substantive,1,1
grafana_grafana__119277,grafana/grafana,agent,substantive,2,1
grafana_grafana__119277,grafana/grafana,agent,substantive,2,2
grafana_grafana__119277,grafana/grafana,agent,substantive,1,2
grafana_grafana__119277,grafana/grafana,agent,substantive,0,0
grafana_grafana__119474,grafana/grafana,agent,substantive,1,2
grafana_grafana__119474,grafana/grafana,agent,substantive,1,2
grafana_grafana__119474,grafana/grafana,agent,substantive,1,1
grafana_grafana__119518,grafana/grafana,agent,substantive,1,2
grafana_grafana__119518,grafana/grafana,agent,substantive,0,2
grafana_grafana__119518,grafana/grafana,agent,substantive,2,2
grafana_grafana__119521,grafana/grafana,agent,substantive,2,2
grafana_grafana__119521,grafana/grafana,agent,substantive,1,2
grafana_grafana__119521,grafana/grafana,agent,substantive,2,1
grafana_grafana__119525,grafana/grafana,human,trivial,0,2
grafana_grafana__119525,grafana/grafana,human,trivial,1,2
grafana_grafana__119525,grafana/grafana,human,trivial,0,2
grafana_grafana__119545,grafana/grafana,human,empty,0,2
grafana_grafana__119545,grafana/grafana,human,empty,1,2
grafana_grafana__119545,grafana/grafana,human,empty,0,1
grafana_grafana__119547,grafana/grafana,agent,substantive,2,2
grafana_grafana__119547,grafana/grafana,agent,substantive,2,2
grafana_grafana__119547,grafana/grafana,agent,substantive,1,1
grafana_grafana__119616,grafana/grafana,human,empty,0,2
grafana_grafana__119616,grafana/grafana,human,empty,0,2
grafana_grafana__119616,grafana/grafana,human,empty,0,1
grafana_grafana__119616,grafana/grafana,human,empty,0,1
grafana_grafana__119717,grafana/grafana,agent,substantive,2,2
grafana_grafana__119717,grafana/grafana,agent,substantive,2,2
grafana_grafana__119717,grafana/grafana,agent,substantive,2,2
grafana_grafana__119776,grafana/grafana,human,trivial,0,1
grafana_grafana__119776,grafana/grafana,human,trivial,0,2
grafana_grafana__119776,grafana/grafana,human,trivial,1,2
grafana_grafana__119840,grafana/grafana,human,trivial,0,2
grafana_grafana__119840,grafana/grafana,human,trivial,0,2
grafana_grafana__119840,grafana/grafana,human,trivial,0,1
grafana_grafana__119865,grafana/grafana,agent,substantive,1,2
grafana_grafana__119865,grafana/grafana,agent,substantive,1,2
grafana_grafana__119865,grafana/grafana,agent,substantive,0,0
grafana_grafana__119909,grafana/grafana,agent,substantive,2,2
grafana_grafana__119909,grafana/grafana,agent,substantive,2,1
grafana_grafana__119909,grafana/grafana,agent,substantive,1,2
grafana_grafana__119926,grafana/grafana,agent,substantive,1,2
grafana_grafana__119926,grafana/grafana,agent,substantive,2,2
grafana_grafana__119926,grafana/grafana,agent,substantive,0,0
grafana_grafana__119940,grafana/grafana,agent,empty,0,2
grafana_grafana__119940,grafana/grafana,agent,empty,0,2
grafana_grafana__119940,grafana/grafana,agent,empty,0,1
grafana_grafana__120051,grafana/grafana,agent,substantive,2,1
grafana_grafana__120051,grafana/grafana,agent,substantive,2,0
grafana_grafana__120051,grafana/grafana,agent,substantive,1,1
grafana_grafana__120051,grafana/grafana,agent,substantive,1,2
grafana_grafana__120167,grafana/grafana,agent,substantive,2,2
grafana_grafana__120167,grafana/grafana,agent,substantive,0,2
grafana_grafana__120167,grafana/grafana,agent,substantive,2,2
grafana_grafana__120418,grafana/grafana,human,substantive,0,2
grafana_grafana__120418,grafana/grafana,human,substantive,0,2
grafana_grafana__120418,grafana/grafana,human,substantive,1,2
grafana_grafana__120564,grafana/grafana,human,substantive,1,1
grafana_grafana__120564,grafana/grafana,human,substantive,0,2
grafana_grafana__120564,grafana/grafana,human,substantive,1,1
grafana_grafana__120577,grafana/grafana,agent,substantive,1,2
grafana_grafana__120577,grafana/grafana,agent,substantive,1,2
grafana_grafana__120577,grafana/grafana,agent,substantive,1,2
grafana_grafana__120643,grafana/grafana,agent,substantive,1,2
grafana_grafana__120643,grafana/grafana,agent,substantive,0,2
grafana_grafana__120643,grafana/grafana,agent,substantive,0,1
grafana_grafana__120689,grafana/grafana,human,substantive,1,2
grafana_grafana__120689,grafana/grafana,human,substantive,1,2
grafana_grafana__120689,grafana/grafana,human,substantive,1,2
grafana_grafana__120689,grafana/grafana,human,substantive,1,1
grafana_grafana__120731,grafana/grafana,agent,substantive,2,2
grafana_grafana__120731,grafana/grafana,agent,substantive,2,1
grafana_grafana__120731,grafana/grafana,agent,substantive,2,1
grafana_grafana__120748,grafana/grafana,human,empty,0,1
grafana_grafana__120748,grafana/grafana,human,empty,0,2
grafana_grafana__120748,grafana/grafana,human,empty,0,1
grafana_grafana__120748,grafana/grafana,human,empty,0,1
grafana_grafana__120853,grafana/grafana,agent,substantive,2,2
grafana_grafana__120853,grafana/grafana,agent,substantive,2,2
grafana_grafana__120853,grafana/grafana,agent,substantive,1,2
grafana_grafana__120860,grafana/grafana,human,trivial,0,2
grafana_grafana__120860,grafana/grafana,human,trivial,1,2
grafana_grafana__120860,grafana/grafana,human,trivial,1,2
